energy_100g,sugars_100g,fat_100g,proteins_100g,salt_100g,fiber_100g,carbohydrates_100g,label
1017.6,3.8,1.4,8.4,2.1,3.0,47.0,Unhealthy
115.0,1.8,0.7,1.2,0.55,1.6,3.3,Healthy
2064.28566,0.0,21.42857,7.14286,1.11518,7.14286,64.28571,Moderate
1671.0,3.4,12.0,9.2,1.4,17.0,55.0,Moderate
973.25,3.75,1.75,10.25,0.8125,6.25,40.25,Healthy
1515.71428571429,0.0,4.28571428571429,11.4285714285714,0.0,5.71428571428571,65.7142857142857,Healthy
1418.0,66.0,0.5,0.5,0.48,0.0,82.0,Unhealthy
2193.33333333333,20.0,33.3333333333333,0.0,0.0,6.66666666666667,53.3333333333333,Unhealthy
1020.7,52.7,0.0,0.2,0.00615,0.3,59.7,Unhealthy
2253.0,59.0,31.0,4.2,0.14,1.8,60.0,Unhealthy
494.1,4.0,10.0,3.3,0.12,0.0,4.0,Moderate
68.0,3.2,0.0,0.0,0.0,0.0,3.5,Moderate
753.0,1.4,3.4,5.4999999988,0.46,3.4,29.8,Healthy
1700.3,7.2,8.9,13.0,0.1,12.0,62.0,Healthy
284.0,0.8,3.8,2.8,0.57,2.0,4.7,Healthy
613.3,1.5,5.2,8.1,0.53,1.4,16.0,Moderate
1157.0,0.5,12.0,10.0,1.2,3.3,31.0,Moderate
2125.0,2.5,33.0,5.9,1.3,4.6,46.0,Unhealthy
1841.0,5.4,13.0,5.9,0.85,6.3,73.0,Moderate
1013.15789473684,3.15789473684211,3.15789473684211,8.68421052631579,1.0,6.57894736842105,42.1052631578947,Healthy
364.0,4.1,3.8,9.0,0.13,0.5,4.1,Healthy
631.5,0.5,4.0,2.5,0.4,2.0,25.0,Healthy
1555.0,0.1,31.0,24.0,1.8,0.0,0.1,Unhealthy
1086.9,3.6,24.0,6.0,1.1,0.0,5.7,Unhealthy
1844.6,5.8,15.7,11.9,0.03,9.0,58.2,Healthy
2631.0,4.0,53.7,28.7,0.0,8.0,5.5,Healthy
2072.0,12.0,33.0,22.0,0.0,11.0,20.0,Moderate
2102.8,38.0,24.0,6.2,0.78,4.8,63.0,Unhealthy
75.0,4.3,0.0,0.0,0.0,0.0,4.3,Moderate
1118.0,0.4,21.0,6.8,0.875,5.6,10.6,Moderate
1785.16285714286,14.3,4.46,12.5,0.9375,8.93035714285714,78.6,Moderate
287.8,4.0,3.0,6.4,0.13,0.0,4.0,Healthy
2019.23076923077,13.4615384615385,15.3846153846154,11.5384615384615,0.721153846153846,9.61538461538461,69.2307692307692,Moderate
1664.96,16.7,8.33,6.67,0.125,6.67,70.0,Moderate
1210.0,26.0,17.0,2.9,0.19,1.4,30.0,Unhealthy
1063.8,1.6,6.4,13.8,1.0,12.0,29.2,Healthy
1549.0,0.0,29.0,27.0,0.7,0.0,1.0,Moderate
496.0,0.0,1.0,27.0,1.0,0.0,0.0,Healthy
525.352112676056,0.0,3.52112676056338,23.2394366197183,0.0792253521126761,0.0,0.0,Healthy
2467.4,27.0,44.0,10.0,0.1075,9.3,35.0,Unhealthy
1183.33333333333,2.38095238095238,4.76190476190476,11.9047619047619,0.773809523809524,9.52380952380952,42.8571428571429,Healthy
326.0,2.5,1.7,2.3,0.41,2.6,12.0,Healthy
2388.0,9.1,41.0,6.0,1.8,4.7,43.0,Unhealthy
1895.0,11.0,14.0,9.3,0.01,10.0,67.0,Healthy
981.1,3.3,3.4,3.5,0.99,8.1,43.0,Healthy
1654.0,0.0,29.0,33.0,1.5,0.0,0.0,Unhealthy
1801.97,5.13076923076923,6.41,12.8,1.2175,10.3,74.4,Moderate
2063.0,18.75,18.18,10.9,0.11716,7.29167,67.27,Moderate
2117.36,36.7,26.7,10.0,0.0,6.67,53.3,Moderate
1364.5,7.0,4.75,19.0,0.85,11.0,45.75,Healthy
1168.1,4.9,5.0,9.7,1.1,2.4,47.0,Moderate
77.5,1.0,0.5,1.5,0.93,1.0,1.5,Healthy
2005.2,20.0,20.0,7.2,0.55,2.6,66.0,Unhealthy
1754.1,7.1,8.0,11.7,0.04,4.4,72.0,Healthy
500.0,4.5,10.0,3.2,0.1,0.0,4.5,Moderate
1713.0,23.8,8.3,7.4,0.66,6.4,72.3,Unhealthy
883.0,2.1,6.2,6.5,1.16,2.0,31.0,Moderate
1030.0,4.5,22.6,1.6,0.73,1.9,7.8,Unhealthy
1152.0,0.4,4.1,9.5,1.5,4.1,47.0,Moderate
2527.5,5.2,51.3,26.3,0.03,11.1,5.5,Healthy
2044.11764705882,58.8235294117647,23.5294117647059,8.82352941176471,1.02941176470588,2.94117647058824,58.8235294117647,Unhealthy
1683.01886792453,3.77358490566038,1.88679245283019,9.43396226415094,0.80188679245283,13.2075471698113,79.2452830188679,Healthy
1196.05263157895,5.26315789473684,3.94736842105263,10.5263157894737,1.31578947368421,2.63157894736842,50.0,Moderate
1088.46153846154,7.69230769230769,3.84615384615385,7.69230769230769,1.34615384615385,3.84615384615385,46.1538461538462,Moderate
442.0,5.0,0.0,19.0,0.1625,0.0,7.0,Healthy
1608.7,28.6,1.7,9.9,0.00025,5.8,78.3,Moderate
697.0,2.5,6.6,11.0,0.83,1.4,15.0,Moderate
1610.0,1.0,38.0,10.0,1.0,0.0,2.0,Unhealthy
100.0,1.0,0.5,2.0,0.54,2.0,3.0,Healthy
171.0,0.3,2.1,3.8,0.08,1.3,1.1,Healthy
729.0,2.6,6.5,4.7,0.8,2.2,23.0,Moderate
930.6,3.8,7.8,7.6,0.95,4.6,28.0,Moderate
500.0,0.0,1.1,27.0,0.9,0.0,0.0,Healthy
579.9,2.0,7.3,2.0,0.36,2.6,15.0,Moderate
830.0,22.0,5.7,1.7,0.13,1.7,34.0,Moderate
2643.0,4.0,53.0,28.0,0.03,9.2,7.8,Healthy
484.0,12.44,4.11,3.9,0.17,1.2,15.62,Moderate
150.0,1.7,2.1,1.3,0.39,1.4,2.6,Healthy
155.0,8.3,0.0,0.1,0.0,0.1,8.3,Unhealthy
530.0,25.0,0.5,0.8,0.01,7.5,26.0,Healthy
1992.0,24.44444,23.0,8.3,0.75556,6.0,58.0,Unhealthy
1630.0,25.0,3.0,8.3,1.13,4.3,79.0,Unhealthy
663.0,0.4,5.8,14.0,0.84,0.8,12.0,Healthy
194.0,9.9,0.0,0.6,0.0,0.1,11.0,Moderate
1577.0,1.0,8.1,13.0,0.01,13.0,56.0,Healthy
119.0,3.9,0.1,1.2,0.4,1.5,4.9,Healthy
1700.0,0.5,34.0,26.0,0.8,0.0,0.5,Unhealthy
1063.0,0.5,20.0,19.0,1.4,0.0,1.0,Unhealthy
1465.0,0.6,2.5,14.0,0.0,10.0,62.0,Healthy
1493.0,0.05,33.0,16.0,2.2,0.5,0.05,Unhealthy
496.0,3.7,6.0,9.2,0.9,2.6,5.7,Healthy
361.0,10.0,2.0,6.9,0.08,0.0,10.0,Healthy
0.0,0.0,0.0,0.0,0.0,0.0,0.0,Healthy
2587.0,6.5,49.0,20.0,0.03,5.5,22.0,Healthy
1648.7,17.0,5.4,9.7,1.08,7.5,72.0,Moderate
3381.8,0.0,91.4,0.0,0.0,0.0,0.0,Healthy
997.0,2.4,2.4,10.6,0.98,6.8,39.8,Healthy
905.5,0.8,8.2,3.3,0.54,4.5,30.0,Healthy
2700.0,4.2,54.5,26.3,0.9825,6.5,9.2,Moderate
994.666666666667,2.66666666666667,3.33333333333333,8.66666666666667,0.983333333333333,8.33333333333333,38.6666666666667,Healthy
1547.0,0.8,1.0,6.0,1.4,6.0,80.0,Moderate
137.5,4.2,0.5,1.6,0.74,0.0,5.4,Moderate
1782.45614035088,2.80701754385965,1.2280701754386,9.47368421052632,1.49122807017544,6.66666666666667,45.7894736842105,Moderate
154.6,0.4,1.8,3.2,0.09,0.8,1.6,Healthy
197.0,9.4,0.1,0.6,0.01,0.8,10.5,Moderate
124.0,0.0,1.6,3.0,0.08,0.0,0.9,Healthy
1259.3023255814,9.30232558139535,5.81395348837209,11.6279069767442,0.872093023255814,6.97674418604651,46.5116279069767,Healthy
1091.0,6.4,1.4,10.0,0.7875,2.4,50.0,Moderate
192.0,10.0,0.0,0.6,0.0,0.8,10.0,Moderate
2248.0,0.6,60.0,0.6,0.3,0.0,1.0,Unhealthy
864.5,0.8,14.0,18.0,0.97,2.3,1.3,Healthy
1512.5,3.3,2.5,15.0,0.0725,7.5,65.0,Healthy
1776.25,0.0,6.25,12.5,0.0,12.5,72.5,Healthy
98.7,3.6,0.2,1.3,0.1,1.0,3.6,Healthy
2610.6,5.9,52.0,26.0,0.12,7.2,11.0,Healthy
2661.4,6.2,54.0,21.0,0.0,4.3,16.0,Healthy
419.0,11.1,3.4,3.9,0.13,2.04,12.4,Moderate
245.0,4.0,0.2,10.0,0.1,0.0,4.0,Healthy
184.3,2.6,1.4,0.4,0.1,1.9,6.5,Moderate
254.3,6.6,0.4,6.2,0.1375,0.4,7.7,Healthy
668.0,0.5,1.0,13.0,0.9825,13.0,18.0,Healthy
866.0,0.0,11.0,27.0,1.0,0.0,0.0,Healthy
578.9,11.8,6.9,6.3,0.08,0.5,12.5,Moderate
1740.21621621622,12.0,5.40540540540541,8.10810810810811,0.525,3.0,81.0810810810811,Moderate
201.0,4.5,0.1,7.3,0.11,0.0,4.5,Healthy
1938.73333333333,18.0,14.0,10.6666666666667,0.04,8.3,69.0,Moderate
2067.4,0.1,25.4,7.7,0.64,4.1,56.7,Moderate
624.5,2.3,7.7,13.0,0.9,4.2,5.0,Healthy
216.0,12.9,0.0,0.0,0.0,0.0,12.95,Unhealthy
1185.19553072626,7.0,10.0,12.0,1.0,8.39944134078212,32.0,Healthy
618.0,6.5,8.1,4.2,1.2,3.2,13.0,Healthy
620.0,0.7,3.0,8.4,0.0,7.1,18.3,Healthy
1594.0,37.0,0.6,4.5,0.83,2.0,87.0,Unhealthy
1969.0,7.2,22.6,12.5,0.03,7.3,50.7,Moderate
2090.0,15.3,27.1,2.1,0.01,3.9,60.0,Unhealthy
985.0,21.0,14.0,3.2,0.13,0.0,23.0,Unhealthy
1401.0,66.3,1.2,2.5,0.41,2.4,76.2,Unhealthy
2577.8,5.5,50.0,28.0,0.0,8.1,11.0,Healthy
1629.0,1.3,8.6,11.0,0.01,6.6,63.0,Healthy
1713.0,3.5,19.0,9.1,0.09,20.0,47.0,Healthy
1830.7,25.0,15.0,7.5,0.4,5.4,65.0,Unhealthy
518.1,13.0,6.5,2.5,0.13,0.7,13.5,Moderate
821.875,3.4375,9.375,7.8125,0.6875,2.8125,19.0625,Moderate
1125.0,0.0,1.47058823529412,14.7058823529412,0.514705882352941,8.82352941176471,44.1176470588235,Healthy
194.7,0.7,2.6,2.0,0.53,1.9,2.9,Healthy
1471.0,0.5,1.1,6.7,0.03,1.4,77.0,Healthy
262.4,7.7,0.2,5.9,0.1875,0.0,9.1,Healthy
700.9,1.6,17.0,1.3,0.08,0.7,2.6,Unhealthy
1840.0,14.0,18.0,9.5,0.2,6.0,57.0,Moderate
1777.0,8.0,11.0,9.8,1.0,3.8,69.0,Moderate
2553.0,6.6,48.0,20.0,0.8,5.8,23.0,Moderate
2613.0,5.4,50.5,27.3,0.03,6.6,13.4,Healthy
1875.0,11.0,16.0,9.3,0.02,6.7,63.0,Healthy
1621.0,26.2,27.8,5.0,0.177,0.0,28.9,Unhealthy
2521.0,6.2,48.6,21.3,0.8,7.7,16.8,Healthy
1133.4,6.4,4.3,9.1,0.9725,4.7,46.0,Moderate
353.0,11.6,1.5,3.9,0.23,0.7,13.3,Unhealthy
500.4,1.6,10.0,1.2,0.05,1.0,6.0,Moderate
1068.6,2.6,5.6,11.0,11.8,7.8,36.0,Unhealthy
2040.2,28.0,23.0,6.6,0.01,5.0,61.0,Unhealthy
2564.4,5.8,50.1,27.0,0.04,8.3,10.9,Healthy
1775.0,29.8,24.4,13.4,0.03,17.2,29.8,Moderate
203.0,0.0,2.9,4.4,0.1,0.5,1.0,Healthy
2591.0,5.1,50.0,29.0,0.0,5.5,12.0,Healthy
1663.8,0.8,0.7,7.4,0.03,1.8,88.1,Healthy
146.2,0.5,1.8,3.5,0.06,0.6,0.9,Healthy
150.0,4.0,0.5,0.5,0.24,0.9,8.1,Moderate
1653.125,0.0,3.125,0.0,0.390625,6.25,87.5,Healthy
2943.33333333333,3.33333333333333,66.6666666666667,10.0,0.0,10.0,13.3333333333333,Healthy
459.0,9.0,0.0,16.0,0.1375,0.0,11.0,Healthy
1724.4,1.2,7.2,12.2,4.43,4.6,71.4,Unhealthy
1422.6,38.3,1.8,5.8,0.03,6.3,71.0,Unhealthy
524.0,0.9,5.7,5.7,0.74,1.5,12.0,Healthy
1935.0,18.2,16.3,9.0,0.29,9.5,62.7,Moderate
1517.0,3.3,1.3,11.0,0.0,3.0,74.0,Healthy
645.0,8.0,1.4,2.0,0.01,4.0,31.0,Healthy
218.0,3.3,0.0,9.5,0.1,0.0,3.3,Healthy
2631.0,3.8,54.0,23.0,0.01,12.0,8.6,Healthy
1038.0,2.5,17.0,6.6,0.91,1.8,18.0,Unhealthy
386.4,11.0,3.0,3.2,0.08,0.0,13.0,Moderate
2607.0,6.1,53.0,20.0,0.88,6.3,16.0,Moderate
451.4,3.0,8.8,2.8,0.075,0.0,4.6,Moderate
424.0,0.0,0.9,23.0,0.87,0.0,0.0,Healthy
1613.0,2.4,1.2,7.8,0.91,1.0,84.0,Moderate
844.9,3.3,6.2,4.9,1.1,4.9,29.0,Moderate
456.0,5.3,8.5,0.9,0.81,2.4,6.3,Moderate
263.0,3.4,4.6,1.0,0.5,2.0,3.5,Healthy
2545.0,5.1,51.0,30.0,1.2,8.5,5.6,Moderate
515.9,0.7,7.1,13.0,0.03,1.9,1.0,Healthy
31.0,1.3,0.5,0.5,0.01,0.5,1.4,Moderate
257.7,6.6,0.4,6.4,0.1275,0.4,7.7,Healthy
1765.7,2.2,7.3,12.0,1.9,4.2,74.0,Unhealthy
401.0,0.0,1.9,5.4,0.53,5.4,12.0,Healthy
108.0,1.8,0.8,0.5,0.6,0.7,3.9,Healthy
58.4375,10.6,0.0,0.0,0.05475,0.311875,11.2,Unhealthy
1736.84210526316,8.42105263157895,5.26315789473684,11.5789473684211,0.0126315789473684,11.5789473684211,73.6842105263158,Healthy
1891.0,5.8,25.0,12.0,0.000275,7.6,43.0,Healthy
2425.0,7.5,49.0,26.0,0.0,9.2,10.0,Healthy
7.0,0.0,0.5,0.5,0.0,0.5,1.6,Healthy
1700.7,24.0,4.5,6.6,0.29,3.5,82.0,Unhealthy
446.0,0.5,0.8,8.4,0.9,6.6,13.0,Moderate
323.0,11.9,1.5,2.8,0.1,0.0,12.0,Unhealthy
1200.0,3.2258064516129,4.83870967741935,8.54838709677419,0.951612903225806,6.29032258064516,48.5483870967742,Moderate
476.222222222222,1.66666666666667,2.88888888888889,15.5555555555556,1.9,5.55555555555556,3.55555555555556,Healthy
1590.0,2.9,5.8,12.0,1.1,4.0,67.0,Moderate
502.0,3.4,10.0,3.1,0.09,0.0,4.3,Moderate
1417.0,3.3,2.6,14.0,0.02,13.0,60.0,Healthy
2546.0,5.1,50.0,25.0,0.0,8.4,12.0,Moderate
1129.5,5.5,4.5,10.0,1.0825,3.5,45.0,Moderate
284.5,5.9,2.6,1.1,0.11,0.8,9.6,Unhealthy
353.5,5.7,5.6,1.3,0.64,3.2,5.8,Healthy
386.5,4.4,1.1,4.6,0.53,3.7,14.0,Healthy
230.0,13.8,0.0,0.0,0.015,0.0,13.8,Unhealthy
1242.28070175439,3.85964912280702,7.01754385964912,8.07017543859649,0.864912280701754,3.15789473684211,48.2456140350877,Moderate
1828.0,11.0,19.0,11.0,0.01,9.6,48.0,Healthy
2542.0,4.9,49.9,24.2,0.02,8.4,12.9,Healthy
1609.0,22.0,1.7,8.4,0.27,5.4,80.0,Moderate
1522.3,3.0,1.9,12.0,0.03,3.0,72.0,Healthy
974.7,5.0,9.2,7.9,1.4,3.0,28.0,Unhealthy
1249.6,3.7,1.3,8.9,1.0925,4.2,59.8,Moderate
1530.0,10.0,1.3,11.0,0.28,11.0,71.0,Healthy
151.0,2.0,0.9,1.6,0.75,2.6,4.1,Moderate
0.0,0.0,0.0,0.0,0.0,0.0,0.0,Healthy
2104.0,2.8,27.0,6.5,0.65,5.3,55.0,Moderate
3012.1,2.7,71.2,15.8,0.0,4.5,4.3,Healthy
601.2,0.9,14.0,1.2,0.05,1.9,2.8,Moderate
1554.0,1.0,2.9,14.0,1.0,6.2,69.0,Healthy
2523.0,9.0,49.0,24.0,0.59,8.0,14.0,Moderate
579.9,14.0,6.6,2.7,0.1,0.1,17.0,Moderate
1053.0,0.6,15.0,21.0,1.3,7.3,5.3,Healthy
1317.6,1.6,11.2,9.6,0.8,2.4,42.4,Moderate
160.0,4.7,1.1,0.0,0.12,0.0,7.0,Moderate
274.0,3.9,2.9,5.5,0.13,0.0,3.9,Moderate
1576.0,0.8,2.6,9.6,0.6,5.6,75.0,Healthy
2607.0,4.4,52.0,23.0,0.01,8.5,12.0,Healthy
3700.0,0.0,100.0,0.0,0.0,0.0,0.0,Healthy
180.0,9.3,0.0,0.0,0.0,0.0,10.0,Unhealthy
1570.7,10.0,8.2,9.9,0.03,12.0,59.0,Healthy
154.0,8.7,0.0,0.0,0.0,0.0,8.7,Unhealthy
1334.21052631579,1.92982456140351,4.3859649122807,8.94736842105263,0.828947368421053,3.33333333333333,58.4210526315789,Moderate
314.0,4.5,0.6,10.0,0.21,0.0,6.5,Healthy
56.0416666666667,0.0,1.04166666666667,0.416666666666667,0.177083333333333,0.416666666666667,0.416666666666667,Healthy
229.8,4.6,2.0,3.6,0.11,1.2,5.0,Healthy
1082.72727272727,2.72727272727273,3.63636363636364,9.31818181818182,0.960227272727273,4.54545454545455,44.3181818181818,Healthy
569.3,1.6,7.6,13.0,1.1,3.5,2.3,Healthy
2017.0,36.0,25.4,6.1,0.035,8.0,53.5,Unhealthy
1524.0,3.8,2.0,9.6,1.15,6.0,74.0,Moderate
1569.0,20.0,2.0,9.2,0.28,7.9,75.0,Healthy
1810.5,8.8,14.0,9.2,0.02,7.5,63.3,Healthy
1190.0,0.0,20.0,6.66666666666667,0.0,6.66666666666667,16.6666666666667,Healthy
1946.66666666667,26.6666666666667,3.33333333333333,10.0,5.08333333333333,36.6666666666667,80.0,Unhealthy
303.252032520325,4.0650406504065,0.813008130081301,0.813008130081301,0.0020325203252032,6.50406504065041,12.1951219512195,Healthy
1072.0,1.8,23.3,10.3,0.41,0.0,2.0,Unhealthy
2326.0,7.7,34.8,14.8,1.83,4.8,44.0,Unhealthy
1375.8,59.0,0.5,3.1,0.03,3.7,75.0,Unhealthy
226.0,0.9,2.9,5.2,0.03,0.8,1.4,Healthy
1419.0,0.5,31.0,16.0,1.3,0.0,0.5,Unhealthy
540.0,2.3,7.1,5.8,0.62,1.3,9.9,Moderate
1510.0,2.5,6.1,14.0,0.01,7.0,58.0,Healthy
1007.7,2.9,9.5,16.0,1.0,3.4,21.0,Healthy
2602.9,6.1,52.5,24.0,0.0,6.9,11.6,Moderate
743.7,2.8,12.0,5.7,0.67,4.1,10.0,Unhealthy
575.0,25.0,2.7,0.8,0.08,1.1,27.0,Moderate
2754.3,4.7,58.5,25.8,0.05,7.0,5.6,Healthy
3404.0,0.0,92.0,0.0,0.0,0.0,0.0,Healthy
743.0,0.0,6.8,1.9,0.65,3.0,26.0,Moderate
1116.0,2.3,15.0,3.9,1.2,2.8,28.0,Moderate
368.0,11.0,3.0,3.6,0.12,0.0,12.0,Moderate
2007.0,32.0,27.0,16.0,0.17,7.5,40.0,Moderate
1632.0,0.5,31.0,27.0,0.6,0.5,1.5,Moderate
899.2,3.0,4.4,3.7,0.875,7.9,35.9,Healthy
886.0,3.5,10.0,5.7,1.5,2.7,23.0,Moderate
2659.4,3.8,54.3,27.7,1.0825,6.7,7.4,Moderate
498.0,3.4,10.0,4.13,0.15,0.5,6.5,Moderate
305.0,11.0,1.4,2.8,0.1,1.0,11.0,Unhealthy
223.0,4.2,1.2,0.1,0.1,0.7,10.4,Unhealthy
258.175,0.7,4.7,2.0,0.15,0.6,2.675,Healthy
273.0,6.8,1.5,1.3,0.16,1.1,11.0,Unhealthy
1619.7,2.2,3.2,8.5,1.0,8.1,76.0,Healthy
147.0,4.4,0.1,1.2,0.35,1.1,6.3,Healthy
114.1,3.7,0.2,1.2,0.013,0.8,4.7,Healthy
1427.0,0.3,2.0,6.0,0.0025,3.1,73.2,Healthy
1870.73170731707,29.2682926829268,9.75609756097561,4.8780487804878,0.0878048780487805,7.31707317073171,80.4878048780488,Moderate
1807.0,3.0,13.0,5.6,1.0825,4.3,70.0,Moderate
943.5,4.3,21.0,5.4,0.7,0.2,4.3,Unhealthy
198.0,1.4,0.2,2.4,0.6,0.8,8.5,Healthy
1113.0,3.0,3.9,9.7,0.98,2.4,46.6,Moderate
1960.3,0.9,17.0,7.9,0.925,3.0,69.0,Healthy
1207.14285714286,7.14285714285714,4.76190476190476,9.52380952380952,1.30952380952381,2.38095238095238,50.0,Unhealthy
1606.0,4.1,3.6,12.5,0.58,8.5,70.2,Healthy
1712.66666666667,36.6666666666667,4.66666666666667,6.0,0.75,2.66666666666667,83.3333333333333,Unhealthy
1566.0,22.3,3.6,8.9,0.66,9.1,71.1,Moderate
200.4,5.6,0.2,0.4,0.0,2.0,13.1,Healthy
1709.0,16.6,6.6,9.5,0.69,6.7,73.5,Unhealthy
736.0,0.4,2.7,4.5,0.44,4.4,30.8,Healthy
557.0,4.0,10.0,7.0,0.18,0.5,4.0,Moderate
368.0,13.4,0.5,4.5,0.5,3.6,13.4,Healthy
1682.29166666667,2.08333333333333,7.29166666666667,10.4166666666667,0.0,8.33333333333333,68.75,Healthy
1193.8,3.7,5.1,8.8,0.99,9.4,45.9,Healthy
186.0,9.1,0.2,0.7,0.01,0.3,9.1,Unhealthy
220.61,11.0,0.11,1.3,0.0,0.93,11.0,Unhealthy
931.0,0.0,10.0,6.0,0.5,0.0,4.0,Healthy
916.323529411765,17.5,14.4117647058824,3.97058823529412,0.143382352941176,1.32352941176471,17.9411764705882,Unhealthy
317.0,3.4,0.4,4.7,0.001175,4.2,11.1,Healthy
199.0,4.2,1.5,0.5,0.1,0.7,7.6,Moderate
456.2,5.8,4.5,2.1,0.02,2.0,14.0,Moderate
1672.0,10.9,12.3,12.9,0.02,8.9,54.6,Healthy
237.3,3.1,0.9,8.9,0.3825,0.0,3.1,Healthy
1785.1,25.0,13.0,5.3,0.01,3.0,70.0,Unhealthy
2468.0,3.28,48.0,25.0,0.12,11.0,8.28,Healthy
859.1,0.0,8.3,12.0,0.91,1.0,20.0,Healthy
317.0,5.2,4.3,1.5,0.9,2.7,6.6,Healthy
259.8,9.8,0.5,0.4,0.0,0.2,13.7,Healthy
912.0,0.6,15.0,10.0,0.75,0.0,14.0,Healthy
2048.0,32.0,23.0,7.1,0.46,2.9,62.0,Unhealthy
1454.375,3.375,1.875,13.0,0.0125,7.375,65.0,Healthy
3768.0,0.0,100.0,0.0,0.0,0.0,0.0,Moderate
1619.58762886598,2.06185567010309,3.09278350515464,8.24742268041237,1.10824742268041,4.12371134020619,78.3505154639175,Moderate
1840.90909090909,7.27272727272727,12.7272727272727,5.90909090909091,5.90909090909091,6.36363636363636,72.7272727272727,Unhealthy
2528.0,7.9,48.2,25.0,0.01,7.0,15.5,Healthy
1614.9,1.3,3.2,8.9,0.21,4.1,77.2,Healthy
2194.0,16.0,36.0,18.0,0.35,10.0,28.0,Unhealthy
1267.0,26.0,18.0,3.1,0.19,1.5,31.0,Unhealthy
1765.5,9.7,13.0,11.0,0.03,15.0,57.5,Healthy
1635.8,17.0,1.9,6.3,0.525,3.8,84.0,Moderate
752.0,36.0,0.6,0.8,0.05,3.2,40.0,Moderate
1948.0,17.2,17.6,10.3,0.03,5.7,63.3,Moderate
1085.0,65.0,3.0,2.0,0.0,5.0,71.0,Unhealthy
2.0,0.0,0.0,0.0,0.14,0.0,1.0,Moderate
1590.0,22.0,2.2,10.0,0.66,6.0,77.0,Moderate
2495.0,6.6,47.0,21.0,0.02,5.3,21.0,Healthy
1256.0,0.1,29.1,0.4,2.4,0.1,10.1,Unhealthy
279.2,0.0,3.6,7.0,0.11,0.4,1.4,Healthy
2449.99999999999,13.333333333333,43.333333333333,20.0,0.875,6.6666666666667,26.666666666667,Unhealthy
257.0,5.8,2.0,3.7,0.02,0.6,6.8,Healthy
690.5,0.0,3.5,6.0,0.825,17.0,19.0,Healthy
331.0,9.5,1.9,4.2,0.11,0.1,11.1,Unhealthy
1185.71428571429,3.57142857142857,21.4285714285714,7.14285714285714,1.02678571428571,3.57142857142857,14.2857142857143,Moderate
1671.7,6.5,6.1,11.0,1.2775,6.5,71.0,Moderate
424.6,4.2,7.6,4.0,0.0975,0.5,4.2,Moderate
227.9,1.7,2.6,3.6,0.73,1.8,3.3,Healthy
2177.1,3.2,30.0,6.7,1.2775,4.4,54.0,Unhealthy
1225.0,65.0,0.5,1.9,0.09,0.0,66.0,Unhealthy
2568.0,6.7,48.4,26.2,0.03,7.1,16.2,Healthy
1513.0,11.0,2.5,12.0,0.28,16.0,64.0,Healthy
1485.0,0.5,0.6,7.4,0.01,1.4,78.0,Healthy
1945.8,2.9,20.7,14.1,1.8,8.3,51.4,Moderate
255.0,9.6,0.9,2.9,0.08,1.2,9.7,Healthy
32.3,1.8,0.0,0.0,0.0,0.0,1.9,Healthy
996.8,3.04,4.16,12.96,0.00212,6.08,33.76,Healthy
1220.0,0.9,29.8,1.8,0.84,0.6,4.7,Unhealthy
2546.0,5.9,49.0,25.8,0.0,8.2,14.0,Healthy
1588.0,21.8,2.9,8.6,0.22,9.3,74.1,Moderate
1066.0,2.3,25.0,6.0,1.4,0.0,2.3,Unhealthy
1210.0,24.0,17.0,4.1,0.36,0.5,29.0,Unhealthy
1283.0,1.5,8.1,16.0,0.8,6.0,39.0,Healthy
947.0,2.1,8.1,8.3,1.3,1.7,29.0,Unhealthy
1761.66666666667,15.0,13.0,8.33333333333333,0.0,7.83333333333333,63.3333333333333,Healthy
713.0,1.7,6.2,7.4,0.9,1.6,20.0,Moderate
3700.0,0.0,100.0,0.0,0.0,0.0,0.0,Healthy
1135.71428571429,4.08163265306122,3.06122448979592,8.16326530612245,1.1734693877551,2.04081632653061,51.0204081632653,Moderate
1255.0,65.0,0.0,2.5,0.0625,5.0,77.5,Unhealthy
53.0,0.0,2.2,0.5,0.15,0.0,0.2,Healthy
129.8,0.8,1.4,3.2,0.02,0.4,1.2,Healthy
1023.33333333333,6.66666666666667,20.0,6.66666666666667,1.08333333333333,0.0,10.0,Unhealthy
1235.55555555556,2.22222222222222,4.44444444444444,8.88888888888889,2.11111111111111,11.1111111111111,48.8888888888889,Moderate
519.9,4.8,9.6,4.1,0.2,0.4,5.4,Moderate
541.0,7.0,5.0,3.0,0.3,2.0,17.0,Moderate
357.0,5.0,0.0,16.0,0.1375,0.0,5.0,Healthy
1469.0,28.0,3.7,6.2,0.03,6.2,69.2,Moderate
1377.0,3.2,7.3,9.4,0.94,2.3,54.6,Moderate
1578.3,18.0,2.1,10.1,0.235,7.8,74.5,Healthy
3389.0,0.0,91.6,0.0,0.0,0.0,0.0,Healthy
991.0,0.7,16.9,8.2,0.46,5.6,10.7,Healthy
296.0,16.0,0.1,0.3,0.0,1.2,16.0,Healthy
158.0,4.6,0.5,4.1,0.13,0.5,5.2,Healthy
356.0,3.5,3.6,9.6,0.1,0.5,3.5,Healthy
861.0,0.5,7.9,14.0,0.74,1.0,19.0,Healthy
828.0,3.3,9.6,5.1,0.95,1.6,22.0,Unhealthy
753.0,1.7,7.1,6.7,0.59,1.7,21.0,Moderate
169.56,6.7,0.18,1.4,0.14,2.3,7.1,Healthy
